week_start,week_end,distance_km,sessions,duration_min,low_intensity_pct,high_intensity_pct,variation_km,longest_run_km,weekly_load,sig_weekly_avg_km,sig_weekly_std_km,sig_trend_12w_pct,sig_z4_z5_avg_pct,sig_z4_z5_trend_12w_pct,sig_acwr_avg,sig_acwr_max,sig_load_std_trend_12w_pct
2025-04-14,2025-04-21,34.01432129487761,4,207.87315468589463,0.4120757482696203,0.5879242517303797,0.909928364677576,13.5472175796479,330.0868236094327,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-04-21,2025-04-28,32.47986569117028,3,207.7679561853409,0.8631366582471849,0.1368633417528152,-1.534455603707329,14.522137733538544,236.20377297801917,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-04-28,2025-05-05,37.71442950819481,4,232.00277953545253,0.2487741125395349,0.7512258874604651,5.234563817024529,21.150356901044027,406.28927348526753,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-05-05,2025-05-12,15.02088505272863,2,92.34356103340784,0.1193909256370553,0.8806090743629446,-22.69354445546618,9.002770450163325,173.66213883841522,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-05-12,2025-05-19,33.85625401547641,4,192.87550047039983,0.6765800365736265,0.3234199634263732,18.83536896274778,11.01692324698044,255.25528777838,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-05-19,2025-05-26,25.027933097278694,3,152.6630867302418,0.7748916775726614,0.2251083224273387,-8.828320918197711,14.010029760933138,187.0288180806658,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-05-26,2025-06-02,32.37942489397192,3,240.3879669268926,0.6590055991111825,0.3409944008888174,7.351491796693224,16.550329193038706,322.3589176900092,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-06-02,2025-06-09,25.04961844368592,4,147.53595450123152,0.8757872225920496,0.1242127774079505,-7.329806450286,10.737025914386766,165.8618051773625,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-06-09,2025-06-16,33.804788950255485,5,216.48999692996344,0.9597680425142808,0.040231957485719,8.755170506569563,13.015753963718124,225.19981328253317,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-06-16,2025-06-23,30.11115877683146,5,219.860970445474,1.0,0.0,-3.693630173424026,15.07393019535388,219.860970445474,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-06-23,2025-06-30,28.48824964878336,4,172.8749005675316,0.7887283763647268,0.2112716236352732,-1.6229091280481,8.41363366200868,209.3984614962204,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-06-30,2025-07-07,23.621495993805897,3,135.6466086109479,0.7431268631152683,0.2568731368847315,-4.866753654977465,16.006860932724734,170.49057847261753,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-07-07,2025-07-14,28.039482196111873,3,177.23867218494416,0.5317452364696394,0.4682547635303605,4.417986202305979,10.020760036856942,260.2315247173403,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-07-14,2025-07-21,32.28325674608463,5,204.0837743182977,1.0,0.0,4.243774549972759,8.061546906304766,204.0837743182977,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-07-21,2025-07-28,26.032691403489444,3,170.3742967347304,0.8275329656904132,0.1724670343095868,-6.250565342595188,10.005428728111776,199.7582464151509,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-07-28,2025-08-04,30.624579354914587,5,207.51896855433785,0.9944085711140088,0.0055914288859911,4.591887951425143,8.621699564496994,208.67929610950364,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-08-04,2025-08-11,30.86909701544876,4,206.09087939659756,0.7856592059160785,0.2143407940839214,0.244517660534175,10.189591679981003,250.264562139918,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-08-11,2025-08-18,5.1053998705346215,1,32.38691481749217,1.0,0.0,-25.76369714491414,5.1053998705346215,32.38691481749217,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-08-18,2025-08-25,23.860514462569466,4,155.68888690074286,0.6441520982074145,0.3558479017925853,18.75511459203484,10.017779845976271,211.0904506367953,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-08-25,2025-09-01,30.042206852620794,4,215.1961347659429,0.6778273857077691,0.3221726142922308,6.181692390051332,12.016179370509654,284.52643608906993,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-09-01,2025-09-08,29.939575986863087,7,197.96219706932703,1.0,0.0,-0.1026308657577068,8.443122129107046,197.96219706932703,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-09-08,2025-09-15,31.725307756834212,8,203.2023042678833,0.6304487711576393,0.3695512288423608,1.7857317699711253,8.145728270180525,278.2959655136789,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-09-15,2025-09-22,24.854587230243723,2,158.3942505319913,0.6003233730517559,0.3996766269482439,-6.870720526590489,12.83503719388228,221.70073031261268,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-09-22,2025-09-29,35.1728010249346,3,229.36194285154343,0.793942577265643,0.206057422734357,10.318213794690877,14.149791279767332,276.62367366887736,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-09-29,2025-10-06,23.9396467175866,3,148.19854714671771,0.871070403955466,0.128929596044534,-11.233154307348002,10.00142806744203,167.30572596473087,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-10-06,2025-10-13,38.07416139907035,3,233.00716994603476,0.6680141587645586,0.3319858412354414,14.134514681483758,15.011332320186307,310.3622512744586,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-10-13,2025-10-20,36.35828950466846,3,217.7690826157729,0.6315346160386232,0.3684653839613767,-1.715871894401893,15.260627753856062,298.00945125671046,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-10-20,2025-10-27,27.883324285521077,3,164.8851027826468,0.0,0.0,-8.474965219147386,10.851259629144936,164.8851027826468,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-10-27,2025-11-03,31.329184654776203,3,189.04960388739903,0.5651779652625881,0.4348220347374117,3.4458603692551257,12.019604006652642,271.2525373160196,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-11-03,2025-11-10,32.63487957725392,3,187.44523943662645,0.0,0.0,1.3056949224777163,21.332739360173232,187.44523943662645,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-11-10,2025-11-17,24.14242355625474,3,152.03788698315623,1.0,0.0,-8.492456020999178,10.107383109648712,152.03788698315623,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-11-17,2025-11-24,27.14714732268163,3,169.3617566963037,0.0,0.0,3.0047237664268884,11.099869804374858,169.3617566963037,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-11-24,2025-12-01,33.266304046406844,4,221.6120309929053,0.0,0.0,6.119156723725215,11.061861812252172,221.6120309929053,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-12-01,2025-12-08,32.38589660899666,4,209.93927531639736,0.0,0.0,-0.8804074374101845,14.006465983432475,209.93927531639736,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-12-08,2025-12-15,26.22656033054575,4,170.99680751363437,0.0,0.0,-6.159336278450908,8.01329322614878,170.99680751363437,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2025-12-15,2025-12-22,33.190556921782814,3,222.29475421508153,0.0,0.0,6.963996591237063,15.125716194618684,222.29475421508153,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
